"site_id","survey_date","surveyor1","pit_tag_id","pit_tag_status","frog_sex","frog_state","frog_location","frog_utme","frog_utmn","total_weight","bag_weight","frog_weight","frog_svl","swab_id","swabber_name","frog_comments","swab_id_full"
14305,2014-09-09 00:00:00.000,Atkinson,"900043000104558",Y,F,Healthy,in lake,748213,4303865,14.0,2.0,12.0,48.0,2346,Atkinson,,DESO2346
14309,2014-09-09 00:00:00.000,Knapp,"900043000107913",Y,M,Healthy,outlet,748221,4303493,17.0,2.0,15.0,53.0,2458,Knapp,,DESO2458
54962,2014-09-09 00:00:00.000,Knapp,"900043000107923",Y,M,Healthy,in lake,748274,4303610,11.0,2.0,9.0,43.0,2530,Atkinson,,DESO2530
14221,2014-09-09 00:00:00.000,Kauffman,"900043000107938",Y,F,Healthy,fringing habitat,746326,4305448,21.0,2.0,19.0,52.0,2672,Kauffman,,DESO2672
14221,2014-09-09 00:00:00.000,Kauffman,"900043000107966",Y,F,Healthy,in lake,746373,4305465,25.0,2.0,23.0,55.0,2650,Kauffman,,DESO2650
14309,2014-09-09 00:00:00.000,Knapp,"900043000107971",Y,M,Healthy,inlet,747825,4304117,22.0,2.0,20.0,54.0,2343,Knapp,,DESO2343
14309,2014-09-09 00:00:00.000,Knapp,"900043000107995",Y,F,Healthy,inlet,747952,4303810,30.0,2.0,28.0,63.0,2339,Knapp,,DESO2339
52643,2014-09-09 00:00:00.000,Knapp,"900118001057675",,M,Healthy,in lake,748354,4303718,21.0,2.0,19.0,52.0,2462,Atkinson,,DESO2462
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395762",,F,Healthy,fringing habitat,746348,4305480,14.0,2.0,12.0,45.0,2666,Kauffman,,DESO2666
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395764",Y,F,Healthy,fringing habitat,746336,4305516,22.0,2.0,20.0,55.0,2628,Ellison,,DESO2628
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395778",Y,F,Healthy,in lake,746437,4305469,14.0,2.0,12.0,48.0,2640,Ellison,,DESO2640
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395800",Y,F,Healthy,fringing habitat,746348,4305480,24.0,2.0,22.0,57.0,2644,Ellison,,DESO2644
14309,2014-09-09 00:00:00.000,Knapp,"982000362395802",,M,Healthy,outlet,748248,4303480,16.0,2.0,14.0,49.0,2464,Atkinson,,DESO2464
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395804",Y,M,Healthy,fringing habitat,746348,4305480,13.0,2.0,11.0,43.0,2662,Kauffman,,DESO2662
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395808",Y,M,Healthy,fringing habitat,746342,4305532,17.0,2.0,15.0,52.0,2679,Kauffman,,DESO2679
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395810",Y,F,Healthy,fringing habitat,746321,4305423,10.0,2.0,8.0,43.0,2307,Ellison,,DESO2307
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395817",Y,M,Healthy,fringing habitat,746348,4305480,12.0,2.0,10.0,40.0,2657,Kauffman,,DESO2657
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395818",Y,M,Healthy,fringing habitat,746348,4305480,11.0,2.0,9.0,43.0,2659,Kauffman,,DESO2659
14309,2014-09-09 00:00:00.000,Knapp,"982000362395819",,M,Healthy,outlet,748225,4303546,13.0,2.0,11.0,42.0,2457,Atkinson,,DESO2457
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395824",Y,F,Healthy,in lake,746348,4305480,15.0,2.0,13.0,50.0,2660,Ellison,,DESO2660
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395825",Y,M,Healthy,fringing habitat,746348,4305480,19.0,2.0,17.0,51.0,2669,Kauffman,,DESO2669
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395828",Y,M,Healthy,fringing habitat,746348,4305480,12.0,2.0,10.0,42.0,2658,Kauffman,,DESO2658
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395835",Y,F,Healthy,fringing habitat,746319,4305440,19.0,2.0,17.0,51.0,2677,Kauffman,,DESO2677
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395836",Y,F,Healthy,fringing habitat,746336,4305516,19.0,2.0,17.0,51.0,2308,Kauffman,,DESO2308
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395838",Y,M,Healthy,in lake,746405,4305458,23.0,2.0,21.0,57.0,2642,Ellison,,DESO2642
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395846",Y,F,Healthy,fringing habitat,746348,4305480,27.0,2.0,25.0,56.0,2667,Kauffman,,DESO2667
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395848",,M,Healthy,fringing habitat,746326,4305448,16.0,2.0,14.0,47.0,2675,Kauffman,,DESO2675
14221,2014-09-09 00:00:00.000,Kauffman,"982000362395861",Y,M,Healthy,in lake,746373,4305465,13.0,2.0,11.0,46.0,2632,Kauffman,,DESO2632
14309,2014-09-09 00:00:00.000,Knapp,"982000362395989",,M,Healthy,outlet,748208,4303506,16.0,2.0,14.0,51.0,2460,Knapp,,DESO2460
14221,2014-09-09 00:00:00.000,Kauffman,"982000362396034",,M,Healthy,fringing habitat,746348,4305480,18.0,2.0,16.0,51.0,2670,Kauffman,,DESO2670
14221,2014-09-09 00:00:00.000,Kauffman,"982000362396035",,F,Healthy,in lake,746405,4305458,12.0,2.0,10.0,42.0,2638,Kauffman,,DESO2638
14221,2014-09-09 00:00:00.000,Kauffman,"982000362396038",,F,Healthy,fringing habitat,746347,4305535,14.0,2.0,12.0,46.0,2680,Kauffman,,DESO2680
54963,2014-09-09 00:00:00.000,Knapp,"982000362396052",,F,Healthy,in lake,748319,4303697,14.0,2.0,12.0,48.0,2463,Knapp,,DESO2463
14309,2014-09-09 00:00:00.000,Knapp,"982000362396071",Y,F,Healthy,inlet,747953,4303812,32.0,2.0,30.0,63.0,2342,Knapp,,DESO2342
14309,2014-09-09 00:00:00.000,Knapp,"982000362396075",Y,M,Healthy,inlet,747952,4303810,15.0,2.0,13.0,50.0,2341,Knapp,,DESO2341
14309,2014-09-09 00:00:00.000,Knapp,"982000362396076",,M,Healthy,outlet,748225,4303543,16.0,2.0,14.0,47.0,2456,Atkinson,,DESO2456
14221,2014-09-10 00:00:00.000,Knapp,"118001027434",,F,Healthy,in lake,746413,4305450,21.0,2.0,19.0,54.0,2473,Knapp,,DESO2473
14309,2014-09-10 00:00:00.000,Kauffman,"118001027493",,F,Healthy,in lake,747988,4303800,43.0,2.0,41.0,68.0,2703,Kauffman,,DESO2703
14221,2014-09-10 00:00:00.000,Knapp,"118001027670",,F,Healthy,in lake,746413,4305450,14.0,2.0,12.0,45.0,2479,Knapp,,DESO2479
14221,2014-09-10 00:00:00.000,Knapp,"118001028256",,F,Healthy,fringing habitat,746390,4305572,26.0,2.0,24.0,57.0,2467,Knapp,,DESO2467
14309,2014-09-10 00:00:00.000,Kauffman,"118001028476",,M,Healthy,inlet,747820,4304127,27.0,2.0,25.0,55.0,2690,Atkinson,,DESO2690
14309,2014-09-10 00:00:00.000,Kauffman,"118001028753",,F,Healthy,in lake,747988,4303800,29.0,2.0,27.0,58.0,2705,Kauffman,,DESO2705
14221,2014-09-10 00:00:00.000,Knapp,"118001028824",,F,Healthy,fringing habitat,746345,4305478,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001028918",,F,Healthy,in lake,746413,4305450,27.0,2.0,25.0,59.0,2476,Knapp,,DESO2476
14221,2014-09-10 00:00:00.000,Knapp,"118001028983",,F,Healthy,fringing habitat,746345,4305478,27.0,2.0,25.0,60.0,2445,Knapp,,DESO2445
14221,2014-09-10 00:00:00.000,Knapp,"118001028997",,M,Healthy,fringing habitat,746345,4305478,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001029117",,F,Healthy,fringing habitat,746345,4305478,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001029206",,M,Healthy,fringing habitat,746345,4305478,19.0,2.0,17.0,52.0,2444,Ellison,,DESO2444
14309,2014-09-10 00:00:00.000,Kauffman,"118001029220",,M,Healthy,outlet,748251,4303480,22.0,2.0,20.0,53.0,2708,Atkinson,,DESO2708
14309,2014-09-10 00:00:00.000,Kauffman,"118001029350",,F,Healthy,inlet,747809,4304102,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001029499",,F,Healthy,in lake,746413,4305450,20.0,2.0,18.0,56.0,2480,Ellison,,DESO2480
14221,2014-09-10 00:00:00.000,Knapp,"118001029525",,F,Healthy,in lake,746390,4305492,30.0,2.0,28.0,58.0,2483,Knapp,,DESO2483
14221,2014-09-10 00:00:00.000,Knapp,"118001029543",,F,Healthy,in lake,746377,4305465,20.0,2.0,18.0,52.0,2474,Ellison,,DESO2474
14221,2014-09-10 00:00:00.000,Knapp,"118001029687",,F,Healthy,fringing habitat,746345,4305478,18.0,2.0,16.0,51.0,2454,Ellison,,DESO2454
14307,2014-09-10 00:00:00.000,Atkinson,"118001029837",,M,Healthy,in lake,747893,4303928,22.0,2.0,20.0,52.0,2538,Atkinson,,DESO2538
14309,2014-09-10 00:00:00.000,Kauffman,"118001030004",,F,Healthy,in lake,747968,4303820,51.0,2.0,49.0,68.0,2698,Kauffman,,DESO2698
14309,2014-09-10 00:00:00.000,Kauffman,"118001030585",,F,Healthy,fringing habitat,474877,4304148,45.0,2.0,43.0,69.0,2535,Atkinson,,DESO2535
14221,2014-09-10 00:00:00.000,Knapp,"118001030925",,F,Healthy,fringing habitat,746320,4305426,19.0,2.0,17.0,53.0,2401,Ellison,,DESO2401
14309,2014-09-10 00:00:00.000,Kauffman,"118001031525",,F,Healthy,fringing habitat,747892,4304146,35.0,2.0,33.0,61.0,2533,Atkinson,,DESO2533
14309,2014-09-10 00:00:00.000,Kauffman,"118001057513",,M,Healthy,inlet,747932,4303804,18.0,2.0,16.0,53.0,2701,Kauffman,,DESO2701
14221,2014-09-10 00:00:00.000,Knapp,"118001057611",,F,Healthy,fringing habitat,746322,4305391,30.0,2.0,28.0,61.0,2403,Knapp,,DESO2403
14221,2014-09-10 00:00:00.000,Knapp,"118001057686",,M,Healthy,in lake,746413,4305450,14.0,2.0,12.0,48.0,2472,Knapp,,DESO2472
14221,2014-09-10 00:00:00.000,Knapp,"118001057871",,M,Healthy,fringing habitat,746345,4305478,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001057893",,F,Healthy,fringing habitat,746321,4305450,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001058033",,F,Healthy,fringing habitat,746328,4305451,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001058061",,F,Healthy,fringing habitat,776321,4305426,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"118001059577",,F,Healthy,in lake,746413,4305450,47.0,2.0,45.0,16.0,2392,Knapp,,DESO2392
14221,2014-09-10 00:00:00.000,Knapp,"118001059685",,F,Healthy,fringing habitat,746322,4305391,25.0,2.0,23.0,54.0,2402,Knapp,,DESO2402
14221,2014-09-10 00:00:00.000,Knapp,"118001060606",,F,Healthy,in lake,746413,4305450,15.0,2.0,13.0,51.0,2482,Ellison,,DESO2482
14221,2014-09-10 00:00:00.000,Knapp,"118001065189",,F,Healthy,in lake,746413,4305450,38.0,2.0,36.0,66.0,2477,Ellison,,DESO2477
14221,2014-09-10 00:00:00.000,Knapp,"118001065772",,F,Healthy,fringing habitat,746328,4305451,28.0,2.0,26.0,57.0,2407,Knapp,,DESO2407
14309,2014-09-10 00:00:00.000,Kauffman,"121019056154",,M,Healthy,outlet,748212,4303509,,,,,2706,Kauffman,,DESO2706
14221,2014-09-10 00:00:00.000,Knapp,"121019070984",,F,Healthy,in lake,746413,4305450,24.0,2.0,22.0,57.0,2478,Ellison,,DESO2478
14221,2014-09-10 00:00:00.000,Knapp,"121019071711",,F,Healthy,fringing habitat,746322,4305424,18.0,2.0,16.0,52.0,2396,Knapp,,DESO2396
14221,2014-09-10 00:00:00.000,Knapp,"121019097824",,F,Healthy,fringing habitat,746322,4305391,20.0,2.0,18.0,53.0,2405,Knapp,,DESO2405
14221,2014-09-10 00:00:00.000,Knapp,"121019098056",,F,Healthy,in lake,746413,4305450,24.0,2.0,22.0,55.0,2484,Ellison,,DESO2484
14221,2014-09-10 00:00:00.000,Knapp,"121019101281",,F,Healthy,fringing habitat,746345,4305478,22.0,2.0,20.0,53.0,2448,Knapp,,DESO2448
14221,2014-09-10 00:00:00.000,Knapp,"153000075212",,F,Healthy,fringing habitat,746322,4305391,22.0,2.0,20.0,57.0,2406,Knapp,,DESO2406
14221,2014-09-10 00:00:00.000,Knapp,"900043000104500",Y,M,Healthy,fringing habitat,746345,4305478,10.0,2.0,8.0,42.0,2446,Ellison,,DESO2446
14221,2014-09-10 00:00:00.000,Knapp,"900043000104509",Y,F,Healthy,in lake,746413,4305450,70.0,8.0,62.0,74.0,2471,Knapp,,DESO2471
14221,2014-09-10 00:00:00.000,Knapp,"900043000104511",Y,M,Healthy,fringing habitat,746345,4305478,19.0,2.0,17.0,53.0,2450,Ellison,,DESO2450
14309,2014-09-10 00:00:00.000,Kauffman,"900043000104515",,M,Healthy,inlet,747823,4304087,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"900043000104534",Y,F,Healthy,fringing habitat,746345,4305478,23.0,2.0,21.0,58.0,2447,Knapp,,DESO2447
14309,2014-09-10 00:00:00.000,Kauffman,"900043000104538",Y,M,Healthy,inlet,747820,4304127,24.0,2.0,22.0,54.0,2694,Atkinson,,DESO2694
14309,2014-09-10 00:00:00.000,Kauffman,"900043000104560",,M,Healthy,in lake,748236,4303618,18.0,2.0,16.0,50.0,2540,Atkinson,,DESO2540
14221,2014-09-10 00:00:00.000,Knapp,"900043000104570",Y,M,Healthy,in lake,746413,4305450,17.0,2.0,15.0,51.0,2393,Knapp,,DESO2393
14309,2014-09-10 00:00:00.000,Kauffman,"900043000104576",Y,M,Healthy,inlet,747820,4304127,16.0,2.0,14.0,49.0,2693,Kauffman,,DESO2693
14309,2014-09-10 00:00:00.000,Kauffman,"900043000104578",Y,F,Healthy,inlet,747820,4304127,46.0,2.0,44.0,65.0,2691,Atkinson,,DESO2691
14221,2014-09-10 00:00:00.000,Knapp,"900043000104586",Y,F,Healthy,fringing habitat,746322,4305391,24.0,2.0,22.0,56.0,2399,Ellison,,DESO2399
14221,2014-09-10 00:00:00.000,Knapp,"900043000107903",Y,F,Healthy,fringing habitat,746331,7405450,14.0,2.0,12.0,47.0,2397,Knapp,,DESO2397
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107904",Y,F,Healthy,fringing habitat,747892,4304146,11.0,2.0,9.0,42.0,2685,Kauffman,,DESO2685
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107913",,M,Healthy,outlet,748210,4303506,,,,,,,,
54962,2014-09-10 00:00:00.000,Kauffman,"900043000107923",,M,Healthy,in lake,748287,4303602,,,,,,,,
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107926",,M,Healthy,inlet,747820,4304127,25.0,2.0,23.0,50.0,2692,Atkinson,,DESO2692
14221,2014-09-10 00:00:00.000,Knapp,"900043000107930",Y,M,Healthy,fringing habitat,746345,4305478,20.0,2.0,18.0,54.0,2251,Knapp,,DESO2251
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107933",Y,M,Healthy,inlet,747820,4304129,18.0,2.0,16.0,49.0,2687,Atkinson,,DESO2687
14221,2014-09-10 00:00:00.000,Knapp,"900043000107934",Y,F,Healthy,fringing habitat,746321,4305450,53.0,2.0,51.0,18.0,2455,Knapp,,DESO2455
14221,2014-09-10 00:00:00.000,Knapp,"900043000107939",Y,M,Healthy,in lake,746413,4305450,11.0,2.0,9.0,45.0,2470,Knapp,,DESO2470
14221,2014-09-10 00:00:00.000,Knapp,"900043000107942",Y,M,Healthy,in lake,746413,4305450,10.0,2.0,8.0,43.0,2475,Knapp,,DESO2475
14221,2014-09-10 00:00:00.000,Knapp,"900043000107949",Y,F,Healthy,fringing habitat,746322,4305391,29.0,2.0,27.0,62.0,2400,Ellison,,DESO2400
14221,2014-09-10 00:00:00.000,Knapp,"900043000107952",Y,M,Healthy,in lake,746390,4305492,13.0,2.0,11.0,49.0,2485,Knapp,,DESO2485
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107962",,F,Healthy,inlet,747820,4304127,20.0,2.0,18.0,52.0,2689,,,DESO2689
14221,2014-09-10 00:00:00.000,Knapp,"900043000107963",Y,F,Healthy,in lake,746413,4305450,20.0,2.0,18.0,56.0,2468,Knapp,,DESO2468
14309,2014-09-10 00:00:00.000,Kauffman,"900043000107973",,F,Healthy,in lake,748184,4303649,30.0,2.0,28.0,62.0,2709,Kauffman,,DESO2709
14221,2014-09-10 00:00:00.000,Knapp,"900043000107978",,M,Healthy,in lake,746377,4305465,12.0,2.0,10.0,48.0,2481,Knapp,,DESO2481
14221,2014-09-10 00:00:00.000,Knapp,"900043000107988",Y,M,Healthy,in lake,746413,4305450,11.0,2.0,9.0,43.0,2394,Knapp,PIT tag not inserted ,DESO2394
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395758",Y,F,Healthy,fringing habitat,747956,4303985,11.0,2.0,9.0,41.0,2531,Atkinson,,DESO2531
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395759",Y,F,Healthy,fringing habitat,747956,4303982,11.0,2.0,9.0,43.0,2682,Kauffman,,DESO2682
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395770",Y,M,Healthy,inlet,747820,4304129,22.0,2.0,20.0,52.0,2688,,,DESO2688
14221,2014-09-10 00:00:00.000,Knapp,"982000362395783",,F,Healthy,in lake,746413,4305450,12.0,2.0,10.0,46.0,2449,Knapp,,DESO2449
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395788",,F,Healthy,inlet,747864,4304051,19.0,2.0,17.0,50.0,2697,Atkinson,,DESO2697
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395792",,F,Healthy,inlet,747814,4304100,23.0,2.0,21.0,53.0,2536,Atkinson,,DESO2536
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395803",Y,M,Healthy,inlet,747864,4304051,23.0,2.0,21.0,55.0,2696,Kauffman,,DESO2696
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395827",Y,F,Healthy,inlet,747820,4304128,24.0,2.0,22.0,54.0,2686,Kauffman,,DESO2686
14306,2014-09-10 00:00:00.000,Kauffman,"982000362395834",Y,F,Healthy,in lake,748216,4303883,11.0,2.0,9.0,44.0,2681,Kauffman,,DESO2681
14221,2014-09-10 00:00:00.000,Knapp,"982000362395835",,F,Healthy,fringing habitat,746331,4305450,,,,,,,,
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395840",Y,F,Healthy,inlet,747948,4303815,33.0,2.0,31.0,61.0,2700,Atkinson,,DESO2700
14221,2014-09-10 00:00:00.000,Knapp,"982000362395848",,M,Healthy,fringing habitat,746345,4305478,,,,,,,,
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395849",Y,M,Healthy,inlet,747948,4303815,17.0,2.0,15.0,47.0,2699,Kauffman,,DESO2699
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395850",,F,Healthy,fringing habitat,747956,4303985,25.0,2.0,23.0,59.0,2683,Kauffman,,DESO2683
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395855",,F,Healthy,inlet,747855,4304062,36.0,2.0,34.0,62.0,2537,Kauffman,,DESO2537
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395857",Y,M,Healthy,outlet,748211,4303509,22.0,2.0,20.0,52.0,2539,Atkinson,,DESO2539
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395872",Y,M,Healthy,in lake,748174,4303587,19.0,2.0,17.0,51.0,2704,Kauffman,"Swab id originally entered as 2705, duplicated another id.",DESO2704
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395894",Y,F,Healthy,fringing habitat,747881,4304145,13.0,2.0,11.0,43.0,2534,Atkinson,,DESO2534
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395900",Y,M,Healthy,fringing habitat,747956,4303985,19.0,2.0,17.0,51.0,2684,Kauffman,,DESO2684
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395909",Y,F,Healthy,inlet,747905,4303787,26.0,2.0,24.0,56.0,2702,Atkinson,,DESO2702
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395968",Y,F,Healthy,inlet,747823,4304087,51.0,2.0,49.0,,2695,Kauffman,,DESO2695
14221,2014-09-10 00:00:00.000,Knapp,"982000362395971",Y,F,Healthy,fringing habitat,746308,4305419,21.0,2.0,19.0,53.0,2398,Knapp,,DESO2398
14221,2014-09-10 00:00:00.000,Knapp,"982000362395977",Y,F,Healthy,fringing habitat,746345,4305478,13.0,2.0,11.0,46.0,2453,Knapp,,DESO2453
14309,2014-09-10 00:00:00.000,Kauffman,"982000362395989",,M,Healthy,outlet,748212,4303510,,,,,,,,
14221,2014-09-10 00:00:00.000,Knapp,"982000362395997",Y,F,Healthy,fringing habitat,746345,4305478,14.0,2.0,12.0,48.0,2452,Ellison,,DESO2452
14221,2014-09-10 00:00:00.000,Knapp,"982000362396023",,M,Healthy,in lake,746413,4305450,14.0,2.0,12.0,49.0,2469,Knapp,,DESO2469
14309,2014-09-10 00:00:00.000,Kauffman,"982000362396039",,F,Healthy,fringing habitat,747956,4303985,30.0,2.0,28.0,62.0,2532,Atkinson,,DESO2532
14309,2014-09-10 00:00:00.000,Kauffman,"982000362396041",,M,Healthy,outlet,748251,4303480,,,,49.0,2707,Kauffman,,DESO2707
14221,2014-09-10 00:00:00.000,Knapp,"982000362396051",,M,Healthy,in lake,746413,4305450,18.0,2.0,16.0,53.0,2395,Knapp,,DESO2395
14221,2014-09-10 00:00:00.000,Knapp,"982000362396067",Y,F,Healthy,fringing habitat,746322,4305391,29.0,2.0,27.0,58.0,2404,Knapp,,DESO2404
14309,2014-09-10 00:00:00.000,Kauffman,"982000362396076",,M,Healthy,fringing habitat,748225,4303545,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001027434",,F,Healthy,in lake,746396,4305496,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001027912",,F,Healthy,fringing habitat,746327,4305453,26.0,2.0,24.0,57.0,2716,Kauffman,,DESO2716
14309,2014-09-11 00:00:00.000,Knapp,"118001028093",,F,Healthy,inlet,747954,4303813,30.0,2.0,28.0,62.0,2491,Knapp,,DESO2491
14221,2014-09-11 00:00:00.000,Kauffman,"118001028098",,F,Healthy,fringing habitat,746348,4305480,27.0,2.0,25.0,59.0,2710,Kauffman,,DESO2710
14221,2014-09-11 00:00:00.000,Kauffman,"118001028722",,F,Healthy,in lake,746373,4305465,19.0,2.0,17.0,50.0,2541,Kauffman,,DESO2541
14221,2014-09-11 00:00:00.000,Kauffman,"118001028824",,F,Healthy,fringing habitat,746348,4305480,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001028978",,F,Healthy,in lake,746396,4305496,21.0,2.0,19.0,52.0,2613,Atkinson,,DESO2613
14221,2014-09-11 00:00:00.000,Kauffman,"118001028997",,M,Healthy,fringing habitat,746348,4305480,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001029079",,F,Healthy,fringing habitat,746352,4305541,21.0,2.0,19.0,53.0,2714,Kauffman,,DESO2714
14221,2014-09-11 00:00:00.000,Kauffman,"118001029091",,F,Healthy,in lake,746396,4305496,27.0,2.0,25.0,60.0,2617,Atkinson,,DESO2617
14309,2014-09-11 00:00:00.000,Knapp,"118001029208",,M,Healthy,inlet,747822,4304122,22.0,2.0,20.0,56.0,2501,Knapp,,DESO2501
14221,2014-09-11 00:00:00.000,Kauffman,"118001029431",,F,Healthy,in lake,746437,4305469,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001029499",,F,Healthy,in lake,746373,4305465,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001029507",,F,Healthy,in lake,746396,4305496,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"118001029558",,M,Healthy,in lake,748163,4303592,21.0,2.0,19.0,54.0,2507,Knapp,,DESO2507
14307,2014-09-11 00:00:00.000,Ellison,"118001029837",,M,Healthy,in lake,747882,4303929,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"118001030071",,M,Healthy,outlet,748224,4303541,18.0,2.0,16.0,54.0,2512,Knapp,Microbiome ,DESO2512
14221,2014-09-11 00:00:00.000,Kauffman,"118001030254",,M,Healthy,in lake,746373,4305465,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"118001030461",,F,Healthy,in lake,748217,4303508,38.0,2.0,36.0,68.0,2515,Knapp,,DESO2515
14221,2014-09-11 00:00:00.000,Kauffman,"118001057676",,F,Healthy,in lake,746437,4305469,18.0,2.0,16.0,50.0,2612,Atkinson,,DESO2612
14221,2014-09-11 00:00:00.000,Kauffman,"118001057875",,F,Healthy,fringing habitat,746321,4305443,27.0,2.0,25.0,60.0,2717,Kauffman,,DESO2717
14221,2014-09-11 00:00:00.000,Kauffman,"118001058061",,F,Healthy,fringing habitat,746323,4305422,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"118001058114",,M,Healthy,outlet,748217,4303508,17.0,2.0,15.0,52.0,2580,Knapp,Microbiome ,DESO2580
14221,2014-09-11 00:00:00.000,Kauffman,"118001058334",,F,Healthy,in lake,746405,4305458,23.0,2.0,21.0,55.0,2543,Kauffman,,DESO2543
14221,2014-09-11 00:00:00.000,Kauffman,"118001058365",,F,Healthy,in lake,746437,4305469,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001058385",,F,Healthy,in lake,746405,4305458,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001058995",,M,Healthy,in lake,746437,4305469,17.0,2.0,15.0,49.0,2605,Kauffman,,DESO2605
14221,2014-09-11 00:00:00.000,Kauffman,"118001059685",,F,Healthy,fringing habitat,746322,4305422,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"118001060606",,F,Healthy,in lake,746437,4305469,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"121019071071",,M,Healthy,in lake,746405,4305458,17.0,2.0,15.0,49.0,2547,Kauffman,,DESO2547
14221,2014-09-11 00:00:00.000,Kauffman,"121019078579",,F,Healthy,in lake,746405,4305458,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"121019079953",,M,Healthy,in lake,746396,4305496,15.0,2.0,13.0,46.0,2609,Kauffman,,DESO2609
14221,2014-09-11 00:00:00.000,Kauffman,"121019095671",,F,Healthy,in lake,746405,4305458,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"121019097411",,F,Healthy,in lake,746297,4305415,25.0,2.0,23.0,55.0,2599,Kauffman,,DESO2599
14309,2014-09-11 00:00:00.000,Knapp,"121019102321",,M,Healthy,outlet,748217,4303508,16.0,2.0,14.0,52.0,2514,Knapp,,DESO2514
14221,2014-09-11 00:00:00.000,Kauffman,"153000075212",,F,Healthy,fringing habitat,746324,4305388,,,,,,,,
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104500",,M,Healthy,fringing habitat,746348,4305480,,,,,,,,
14309,2014-09-11 00:00:00.000,Knapp,"900043000104504",Y,F,Healthy,in lake,748169,4303765,19.0,2.0,17.0,54.0,2505,Knapp,,DESO2505
14221,2014-09-11 00:00:00.000,Kauffman,"900043000104507",Y,M,Healthy,in lake,746405,4305458,22.0,2.0,20.0,55.0,2544,Kauffman,,DESO2544
14309,2014-09-11 00:00:00.000,Knapp,"900043000104515",,M,Healthy,in lake,747814,4304091,,,,,,,,
